file_path,MD5sum,Build-ID,Size(bytes),ModifiedTime,ModifiedTime(HumanReadable)
/usr/lib/i386-linux-gnu/gconv/CP772.so,caac8d4e8d02c49ab4b63d0b90e6175f,37883917e014b2594671243b66bca70064f58a40,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/CP773.so,c9766cc802e7b35cc45f53ca9b707a9f,e4715145b9bbad74d3fb20fba88205be8f69a36b,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/CP774.so,d925250f861f009f9f8061296bd416aa,d745cba4fa8c189976dbd06160ceec23e03ea420,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/CP775.so,086fa8752d75e38f9b811bf6e6318033,a4cd99bc0651acc71773d7d85fe7adcf2159711f,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/CP932.so,b08bf8bea9639f24723393a1fbffe366,9ad74c78a976b7904a54d14627f9662b58e62cbd,95696,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/CSN_369103.so,3a69094fdd5da2f75188c6f3ba61f366,50f7c8c97edbd49780579a9525f929659a88e741,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/CWI.so,c603e687225682a1a6e544a51cfccf27,de34a2e37b50c8f19fa02c1c9889fb0c1241bd86,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/DEC-MCS.so,bdb355f523669e7da9a40a4448fcb845,67e28f52343d235d7a064ef4fde3d8d66b12268f,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-AT-DE-A.so,52ec3121fbab9f12408b6e82a38887bc,32953a792a72f516579f0467d070f418715efe7a,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-AT-DE.so,1a8a94f66195c299d745aa6ef49e7165,6782eb50b968317859339865c2f2f20fc9c3a7a5,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
